player_id,player_name,player_nickname,jersey_number,country,cards,positions,match_id
3076,Ayoze Pérez Gutiérrez,Ayoze Pérez,26,Spain,[],[],3942752
3265,José Luis Sanmartín Mato,Joselu,9,Spain,[],[],3942752
3477,Álvaro Borja Morata Martín,Álvaro Morata,7,Spain,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '76:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942752
4127,David Raya Martin,David Raya,1,Spain,[],[],3942752
4353,Aymeric Laporte,,14,Spain,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': '84:54', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 5, 'position': 'Left Center Back', 'from': '85:08', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3942752
5202,José Ignacio Fernández Iglesias,Nacho,4,Spain,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '57:34', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 2, 'position': 'Right Back', 'from': '57:34', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942752
6655,Fabián Ruiz Peña,Fabián Ruiz,8,Spain,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '93:33', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '93:33', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942752
6685,Mikel Oyarzabal Ugarte,Mikel Oyarzabal,21,Spain,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '76:00', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3942752
6748,Ferrán Torres García,Ferrán Torres,11,Spain,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '92:58', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3942752
6765,Rodrigo Hernández Cascante,Rodri,16,Spain,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '93:33', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '93:33', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942752
6821,Jesús Navas González,Jesús Navas,22,Spain,"[{'time': '12:59', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': '57:17', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Injury)'}]",3942752
10336,Alejandro Grimaldo García,Álex Grimaldo,12,Spain,[],[],3942752
11748,Unai Simón Mendibil,Unai Simón,23,Spain,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3942752
16532,Daniel Olmo Carvajal,Daniel Olmo,10,Spain,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': '75:47', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942752
17620,Marc Cucurella Saseta,Marc Cucurella,24,Spain,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3942752
24921,Martín Zubimendi Ibáñez,Martín Zubimendi,18,Spain,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '93:14', 'to': '93:33', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '93:33', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942752
32185,Alejandro Remiro Gargallo,Álex Remiro,13,Spain,[],[],3942752
41115,Alejandro Baena Rodríguez,Álex Baena,15,Spain,[],[],3942752
41542,Daniel Vivian Moreno,Dani Vivian,5,Spain,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '57:17', 'to': '57:34', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Tactical Shift'}, {'position_id': 3, 'position': 'Right Center Back', 'from': '57:34', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942752
68574,Nicholas Williams Arthuer,Nico Williams,17,Spain,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '93:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942752
143864,Fermin Lopez Marin,Fermín López,25,Spain,[],[],3942752
316046,Lamine Yamal Nasraoui Ebana,Lamine Yamal,19,Spain,"[{'time': '90:12', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '92:58', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942752
2988,Memphis Depay,,10,Netherlands,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '45:03', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '45:03', 'to': '86:43', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3942382
3306,Nathan Aké,,5,Netherlands,"[{'time': '53:56', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': '73:01', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942382
3311,Daley Blind,,17,Netherlands,[],[],3942382
3567,Georginio Wijnaldum,,8,Netherlands,[],[],3942382
3669,Virgil van Dijk,,4,Netherlands,"[{'time': '63:08', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3942382
7787,Stefan de Vrij,,6,Netherlands,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3942382
7829,Wout Weghorst,,9,Netherlands,"[{'time': '95:12', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 17, 'position': 'Right Wing', 'from': '45:00', 'to': '45:03', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 23, 'position': 'Center Forward', 'from': '45:03', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
8069,Matthijs de Ligt,,3,Netherlands,[],[],3942382
8125,Denzel Dumfries,,22,Netherlands,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3942382
8259,Steven Bergwijn,,25,Netherlands,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942382
15503,Jerdy Schouten,,24,Netherlands,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '58:27', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '58:32', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3942382
15582,Donyell Malen,,18,Netherlands,[],[],3942382
16185,Justin Bijlow,,13,Netherlands,[],[],3942382
20750,Cody Mathès Gakpo,Cody Gakpo,11,Netherlands,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '87:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 16, 'position': 'Left Midfield', 'from': '87:00', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
21582,Tijjani Reijnders,,14,Netherlands,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '72:42', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942382
21633,Joey Veerman,,16,Netherlands,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '72:42', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3942382
21880,Brian Brobbey,,19,Netherlands,[],[],3942382
22352,Lutsharel Geertruida,,2,Netherlands,[],[],3942382
23230,Ryan Gravenberch,,26,Netherlands,[],[],3942382
25000,Mark Flekken,,23,Netherlands,[],[],3942382
32547,Micky van de Ven,Micky van de Ven,15,Netherlands,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '73:01', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3942382
32712,Jeremie Frimpong,,12,Netherlands,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '86:43', 'to': '87:00', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 12, 'position': 'Right Midfield', 'from': '87:00', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
33281,Joshua Zirkzee,,21,Netherlands,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '86:47', 'to': '87:00', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '87:00', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
37274,Bart Verbruggen,,1,Netherlands,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3942382
39167,Xavi Simons,,7,Netherlands,"[{'time': '29:24', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': '45:03', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '45:03', 'to': '86:47', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3942382
3648,Cenk Tosun,,9,Turkey,"[{'time': '92:53', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 4, 'position': 'Center Back', 'from': '81:30', 'to': '81:36', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Tactical Shift'}, {'position_id': 23, 'position': 'Center Forward', 'from': '81:36', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
7039,Hakan Çalhanoğlu,,10,Turkey,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '88:31', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '88:31', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
9085,Salih Özcan,,15,Turkey,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '76:45', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942382
10349,Mehmet Zeki Çelik,Zeki Celik,2,Turkey,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '81:17', 'to': '81:36', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 2, 'position': 'Right Back', 'from': '81:36', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
10826,Mert Müldür,,18,Turkey,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': '81:17', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942382
12293,Kaan Ayhan,,22,Turkey,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '88:22', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942382
12555,Okay Yokuşlu,,5,Turkey,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '76:45', 'to': '88:31', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 3, 'position': 'Right Center Back', 'from': '88:31', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
18723,Yunus Akgün,,25,Turkey,[],[],3942382
29989,Yusuf Yazıcı,,11,Turkey,[],[],3942382
30310,Fehmi Mert Günok,Mert Günok,1,Turkey,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3942382
30311,İrfan Can Kahveci,,17,Turkey,[],[],3942382
30357,Uğurcan Çakır,,23,Turkey,[],[],3942382
30438,Ferdi Erenay Kadıoğlu,Ferdi Kadioglu,20,Turkey,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': '81:36', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 6, 'position': 'Left Back', 'from': '81:36', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
30442,Altay Bayındır,,12,Turkey,[],[],3942382
47383,Ahmetcan Kaplan,,13,Turkey,[],[],3942382
48383,Abdülkerim Bardakcı,,14,Turkey,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3942382
49689,Muhammed Kerem Aktürkoğlu,Kerem Aktürkoglu,7,Turkey,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '76:36', 'to': '81:36', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 16, 'position': 'Left Midfield', 'from': '81:36', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
116587,Arda Güler,,8,Turkey,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '81:36', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '81:36', 'to': '88:31', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '88:31', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
133168,Bertuğ Özgür Yıldırım,,26,Turkey,"[{'time': '95:21', 'card_type': 'Red Card', 'reason': 'Bad Behaviour', 'period': 2}]",[],3942382
133305,Samet Akaydin,,4,Turkey,[],"[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': '16:04', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 4, 'position': 'Center Back', 'from': '16:14', 'to': '81:30', 'from_period': 1, 'to_period': 2, 'start_reason': 'Player On (Off Camera)', 'end_reason': 'Substitution - Off (Injury)'}]",3942382
134209,Barış Alper Yılmaz,,21,Turkey,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '81:36', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 12, 'position': 'Right Midfield', 'from': '81:36', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
149576,Semih Kılıçsoy,,24,Turkey,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '88:22', 'to': '88:31', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '88:31', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942382
151813,Kenan Yildiz,,19,Turkey,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '76:36', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942382
2972,Marcus Thuram,,15,France,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '85:22', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3942349
